colony_id,name,reg_number,category,boundary_delineated,map_number,satellite_boundary_pdf_url,final_boundary_pdf_url,upload_date,remarks,source_link
95,"Old Village Jasola Extension, Delhi-44",28,regular,1,1180,https://dda.gov.in/sites/default/files/pmuday/1180_28.pdf,,2019-12-16,,https://dda.gov.in/delineated-boundary
96,"Shivani Enclave Ph-I, II, III, Kakrola, New Delhi-43",29,regular,1,1090,https://dda.gov.in/sites/default/files/pmuday/1090_29.pdf,,2019-12-16,,https://dda.gov.in/delineated-boundary
97,"Upkar Vihar, Sawda Village, Delhi-81",30,regular,0,929,,,2020-06-03,,https://dda.gov.in/delineated-boundary
98,"Najafgarh Park Colony, Block A, B, & C, Dichaon Road, New Delhi-43",31,regular,1,354,,https://dda.gov.in/sites/default/files/pmuday/354_31.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
99,"Aman Vihar, Kirari, Suleman Nagar",32,regular,1,1113,,https://dda.gov.in/sites/default/files/pmuday/1113_32.pdf,2020-06-08,"(1) REGD. NO.73_Aman Vihar, Kirari, Suleman Nagar",https://dda.gov.in/delineated-boundary
100,"Bhagwan Park,Jharoda Majra, Burari, Delhi-84",33,regular,1,180,,https://dda.gov.in/sites/default/files/pmuday/180_33.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
101,"Yadav Nagar, F-Block, Delhi-42",34,regular,1,199,,https://dda.gov.in/sites/default/files/pmuday/MAP%20199_34.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
102,"Bhajanpura,C-Block, (Gali No. 1-5), Delhi-53",36,regular,1,141,,https://dda.gov.in/sites/default/files/pmuday/141_36.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
103,"Dharam Pura Ph-I, Kakrola Road, Najafgarh",38,regular,1,770,,https://dda.gov.in/sites/default/files/pmuday/770_38.pdf,2020-06-01,"(1) REGD. NO.339_Shri Krishana Colony Harewali, Delhi-39",https://dda.gov.in/delineated-boundary
104,"Prem Nagar-II, O-Block, Part-II, Nangloi",39,regular,1,1546,,https://dda.gov.in/sites/default/files/pmuday/1546_39.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
105,"Shiv Ram Park (Kamruddin Nagar) Najafgarh Road, Nangloi",40,regular,1,604,,https://dda.gov.in/sites/default/files/pmuday/604_40.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
106,"New Hira Park, Dichaon Road, Najafgarh, New Delhi-43",41,regular,1,355,,https://dda.gov.in/sites/default/files/pmuday/355_41.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
107,"Khanpur Extended Abadi, F-Block, Khanpur,New Delhi",42,regular,1,1065,https://dda.gov.in/sites/default/files/pmuday/1065_42.pdf,,2019-12-16,(1) REGD. NO.914_Duggal Housing Complex School Road Khanpur New Delhi-62,https://dda.gov.in/delineated-boundary
108,"Sanjay Mohalla (D-Block Bhajanpura), Delhi-53",43,regular,1,1548,https://dda.gov.in/sites/default/files/pmuday/1548_43.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
109,Subhash Mohalla & Subhash Vihar (Gali No.1-10) North Ghonda,44-A,regular,1,1323,,https://dda.gov.in/sites/default/files/pmuday/1323_44_A.pdf,2020-06-15,,https://dda.gov.in/delineated-boundary
110,Subhash Mohalla & Subhash Vihar (Gali No.1-10) North Ghonda,44-B,regular,1,142,,https://dda.gov.in/sites/default/files/pmuday/142_44%20B.pdf,2020-04-23,(1) REGD. NO. 44 A_Subhash Mohalla & Subhash Vihar (Gali No.1-10) North Ghonda,https://dda.gov.in/delineated-boundary
111,"Nangli Poona Extn. G. T. Karnal Road, Delhi-36",45,regular,1,50,,https://dda.gov.in/sites/default/files/pmuday/50_45.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
112,"Sai Baba Enclave, B-Block (Part-B),Najafgarh",46,regular,1,104,https://dda.gov.in/sites/default/files/pmuday/104_46.pdf,,2019-11-25,,https://dda.gov.in/delineated-boundary
113,"East Vinod Nagar, J-Block, (Part of East Vinod Nagar) Delhi-91",47,regular,1,1165,,https://dda.gov.in/sites/default/files/pmuday/1165_47.pdf,2020-06-10,,https://dda.gov.in/delineated-boundary
114,"Chandan Vihar, Prem Nagar Part-III, Delhi-41",48,regular,1,1020,,https://dda.gov.in/sites/default/files/pmuday/1020_48.pdf,2020-06-05,,https://dda.gov.in/delineated-boundary
115,"Milan Garden,Main Mandawali Road, Delhi-93",49,regular,1,20,,https://dda.gov.in/sites/default/files/pmuday/20_49.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
116,"Prem Colony, Bawana Road, Narela, Delhi-40",50,regular,1,42,,https://dda.gov.in/sites/default/files/pmuday/42_50%20(LOP).pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
117,"New Yadav Enclave, Prem Nagar Part-III, Nangloi, Delhi-41",51,regular,1,1149,,https://dda.gov.in/sites/default/files/pmuday/1149_51.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
118,"Ram Nagar, Prem Nagar-III, Kirari Suleman Nagar",52,regular,1,1522,,https://dda.gov.in/sites/default/files/pmuday/1522_52.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
119,"Sad Nagar Left Out Pocket, Mangla Puri Chowk, Palam Colony",53,regular,1,413,,https://dda.gov.in/sites/default/files/pmuday/413_53.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
120,"JNU Road Village, Kishangarh, New Delhi-70",54,regular,1,460,https://dda.gov.in/sites/default/files/pmuday/460_54.pdf,,2019-12-03,"(1) 115 Village Pusteni Kishan Garh, Vasant Kunj, New Delhi-10 (2) 81-(ELD) Andheri More Extn. Village Mehrauli New Delhi (3) 965 Pratap Gandas Colony-I Village Kishangarh Delhi-70 (4) 46-(ELD) Kishan Garh Part Village, Mehrauli, Delhi (5) 22 Aruna Asafali Road, Village Kishan Garh (6) 40-(ELD) Village Madan Pur Dabas Extended Abadi, Delhi-81",https://dda.gov.in/delineated-boundary
121,"Baldev Vihar, Karala Extn., Delhi-81",55,regular,0,877,,,2020-06-03,,https://dda.gov.in/delineated-boundary
122,"Hari Enclave -I, Kirari Suleman Nagar, Delhi-41",57,regular,1,1114,,https://dda.gov.in/sites/default/files/pmuday/1114_57.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
123,"Inder Enclave Ph-II, Mubarak Pur Road, Nangloi, Delhi-41",58,regular,1,1039,,https://dda.gov.in/sites/default/files/pmuday/1039_58.pdf,2020-06-05,"(1) REGD. NO.221_Inder Enclave-II, F-Block, Mubarakpur- Delhi-81, (2) REGD. NO.74_Inder Enclave Ph-II Nangloi, Mubarakpur Road, Delhi-41",https://dda.gov.in/delineated-boundary
124,"Pir Baba Basti, Vill. Jaitpur, Badarpur, New Delhi-44",59,regular,1,1214,,https://dda.gov.in/sites/default/files/pmuday/1214_59.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
125,"Sangam Vihar, Kakrola Road, Najafgarh,New Delhi- 43",60,regular,1,954,https://dda.gov.in/sites/default/files/pmuday/954_60.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
126,"Sangam Vihar, Kakrola Road, Najafgarh,New Delhi- 43",60-A,regular,1,954,https://dda.gov.in/sites/default/files/pmuday/954_60.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
127,"Sangam Vihar, Kakrola Road, Najafgarh,New Delhi- 43",60-B,regular,1,954,https://dda.gov.in/sites/default/files/pmuday/954_60.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
128,"New Roshan Pura,E-Block, Najafgarh, New Delhi-43",61,regular,1,996,,https://dda.gov.in/sites/default/files/pmuday/996_61.pdf,2020-06-04,,https://dda.gov.in/delineated-boundary
129,"Shiv Enclave, Main Dichaon Road, Najafgarh, New Delhi-43",64,regular,1,352,,https://dda.gov.in/sites/default/files/pmuday/352_64.pdf,2020-05-20,"(1) REGD. NO.790_Risal Vihar Chhawla Extn Najafgarh,Delhi (2) REGD. NO.513_Shiv Enclave Extn., Nangloi Road, Najafgarh, Delhi-43",https://dda.gov.in/delineated-boundary
130,"Rajender Park, Block A-1, Nangloi, Delhi-41",65,regular,1,1547,https://dda.gov.in/sites/default/files/pmuday/1547_65.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
131,"Prem Nagar-I, D& F Block, Kirari Suleman Nagar, Delhi-41",66,regular,1,1141,,https://dda.gov.in/sites/default/files/pmuday/1141_66.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
132,Satya Enclave Prem Nagar-II Delhi -41,67,regular,1,1436,,https://dda.gov.in/sites/default/files/pmuday/1436_67.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
133,"Niti Vihar, Lal Mandir, Mubarakpur Road, Near Kirari Suleman Village.",68,regular,1,1122,,https://dda.gov.in/sites/default/files/pmuday/1122_68.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
134,"Janta Vihar, Jharoda Road, Najafgarh",69,regular,1,753,https://dda.gov.in/sites/default/files/pmuday/753_69.pdf,,2019-12-09,,https://dda.gov.in/delineated-boundary
135,Shyam Lok Colony Jharoda Road Najafgarh,69-A,regular,1,753,https://dda.gov.in/sites/default/files/pmuday/753_69.pdf,,2019-12-09,,https://dda.gov.in/delineated-boundary
136,"Hardev Nagar, Jharoda Majra, Burari",70-A,regular,1,179,,https://dda.gov.in/sites/default/files/pmuday/179_70%20A.pdf,2020-04-23,"(1) REGD. NO. 70 B_Hardev Nagar, Jharoda Majra, Burari",https://dda.gov.in/delineated-boundary
137,"Hardev Nagar, Jharoda Majra, Burari",70-B,regular,1,1330,https://dda.gov.in/sites/default/files/pmuday/1330_70_B.pdf,,2020-01-06,,https://dda.gov.in/delineated-boundary
138,"Chhawla Extension, Paharwa Colony Part-I, New Delhi-71",71,regular,1,620,https://dda.gov.in/sites/default/files/pmuday/620_71.pdf,,2019-12-04,,https://dda.gov.in/delineated-boundary
139,"Ekta Vihar (Block A, B & C) near New Grain Market, Jharoda Road, Najafgarh",72,regular,1,376,,https://dda.gov.in/sites/default/files/pmuday/376_72.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
140,"Aman Vihar, Kirari, Suleman Nagar",73,regular,1,1538,,https://dda.gov.in/sites/default/files/pmuday/1538_73.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
141,"Inder Enclave Ph-II Nangloi, Mubarakpur Road, Delhi-41",74,regular,1,1397,,https://dda.gov.in/sites/default/files/pmuday/1397_74.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
142,"Pandav Nagar, S-Block, Delhi-92",75,regular,1,1164,,https://dda.gov.in/sites/default/files/pmuday/1164_75.pdf,2020-06-10,,https://dda.gov.in/delineated-boundary
143,"Munirka Kunj, Deendarpur",77,regular,1,546,https://dda.gov.in/sites/default/files/pmuday/546_77.pdf,,2019-12-04,,https://dda.gov.in/delineated-boundary
144,"Aaya Nagar Extn. Ph-I, New Delhi-47",78,regular,1,452,,https://dda.gov.in/sites/default/files/pmuday/452_78.pdf,2020-05-22,"(1) 29-(ELD) Extended Lal Dora Abadi Area, Village Aya Nagar, New Delhi-47 (2) 1519 Aya Nagar Extn. B-Block, New Delhi-47",https://dda.gov.in/delineated-boundary
145,"Pratap Vihar, Part-II, Kirari Suleman Nagar, New Delhi-41",79,regular,1,1145,,https://dda.gov.in/sites/default/files/pmuday/1145_79.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
146,"Yadav Park (A & B Block) Rohtak Road,Nangloi",80,regular,1,1267,,https://dda.gov.in/sites/default/files/pmuday/1267_80.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
147,"Bharat Vihar,Prem Nagar Ph-II,Nangloi",81,regular,1,1131,,https://dda.gov.in/sites/default/files/pmuday/1131_81.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
148,"Dwarka Vihar, Kakrola Road, Najafgarh, Delhi- 43",82,regular,1,955,https://dda.gov.in/sites/default/files/pmuday/955_82.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
149,"Saurabh Vihar,N-Block (Amar Market) Hari Nagar Extn. Badarpur, New Delhi",84,regular,1,1193,,https://dda.gov.in/sites/default/files/pmuday/1193_84.pdf,2020-06-10,,https://dda.gov.in/delineated-boundary
150,"Mandawali, C-Block, Fajalpur, Uncheper",85,regular,1,1013,,https://dda.gov.in/sites/default/files/pmuday/1013_85.pdf,2020-06-05,"(1) REGD. NO.158_Mandawali, C-Block, Faijalpur unchepar, Delhi-92",https://dda.gov.in/delineated-boundary
151,"Ishwar Colony Extn. Ph-I Bawana, New Delhi-39",86,regular,1,1447,https://dda.gov.in/sites/default/files/pmuday/1447_86.pdf,,2020-01-06,,https://dda.gov.in/delineated-boundary
152,"Nehru Gali, Bhagat Colony, Burari, Sant Nagar, Delhi-84",87,regular,1,185,,https://dda.gov.in/sites/default/files/pmuday/185_87.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
153,"Pratap Vihar, Part-III, Kirari Suleman Nagar, Nangloi",88,regular,1,1103,,https://dda.gov.in/sites/default/files/pmuday/1103_88.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
154,"Nishat Park, Kakrola Mor, Najafgarh Road, New Delhi",89,regular,1,846,,https://dda.gov.in/sites/default/files/pmuday/846_89.pdf,2020-06-02,,https://dda.gov.in/delineated-boundary
155,"Kirari Extn., R-Block, Karan Vihar Part-6",90,regular,1,1535,,https://dda.gov.in/sites/default/files/pmuday/1535_90.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
156,"Mohan Baba Nagar,Badarpur, New Delhi-44",91,regular,1,1233,,https://dda.gov.in/sites/default/files/pmuday/1233_91.pdf,2020-06-12,"(1) REGD. NO.91-A_Mohan Baba Nagar,Badarpur, New Delhi-44 (2) REGD. NO.92-B _Dashrath Puri,Dabri, Palam road, Delhi-45",https://dda.gov.in/delineated-boundary
157,"Mohan Baba Nagar,Badarpur, New Delhi-44",91-B,regular,1,1233,,https://dda.gov.in/sites/default/files/pmuday/1233_91.pdf,2020-06-12,"(1) REGD. NO.91-A_Mohan Baba Nagar,Badarpur, New Delhi-44 (2) REGD. NO.92-B _Dashrath Puri,Dabri, Palam road, Delhi-45",https://dda.gov.in/delineated-boundary
158,"Dashrath Puri,Dabri, Palam road, Delhi-45",92,regular,1,422,,https://dda.gov.in/sites/default/files/pmuday/422_92.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
159,"Jain Nagar Colony Extn., Karala",93,regular,1,1419,,https://dda.gov.in/sites/default/files/pmuday/1419_93.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
160,"Swaran Park Extn.-I, Mundka, Delhi-41",94,regular,1,1432,,https://dda.gov.in/sites/default/files/pmuday/1432_94.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
161,"Jaitpur Extn. L-Block, Badarpur, New Delhi-44",95,regular,1,1237,,https://dda.gov.in/sites/default/files/pmuday/1237_95.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
162,"Sahurpur Extn. Satbari, Mehrauli",96,regular,1,471,https://dda.gov.in/sites/default/files/pmuday/471_96.pdf,,2019-12-03,,https://dda.gov.in/delineated-boundary
163,"Prem Nagar-II, K-Block, Nangloi",97,regular,1,1129,,https://dda.gov.in/sites/default/files/pmuday/1129_97.pdf,2020-06-09,,https://dda.gov.in/delineated-boundary
164,"Dichaon Enclave opp. D. K. Depot, Nangloi Road",98,regular,1,1550,https://dda.gov.in/sites/default/files/pmuday/1550_98.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
165,"Yadav Park Block-C, Rohtak Road, Nangloi, Delhi-41",99,regular,1,1551,https://dda.gov.in/sites/default/files/pmuday/1551_99.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
166,"Shakti Enclave, Kilokri near Kalindi Colony, New Delhi",100,regular,0,1621,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
167,"Narayan Vihar, Z-Extn. Block, Prem Nagar-II, Nangloi",101,regular,1,1155,,https://dda.gov.in/sites/default/files/pmuday/1155_101.pdf,2020-06-10,,https://dda.gov.in/delineated-boundary
168,"Meethapur Extn. Block 'D', Part-I, Badarpur, New Delhi-44",102,regular,1,1226,,https://dda.gov.in/sites/default/files/pmuday/1226_102.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
169,"Shanti Vihar, Deenpur Najafgarh, New Delhi-43.",103,regular,1,542,,https://dda.gov.in/sites/default/files/pmuday/542_103.pdf,2020-05-23,,https://dda.gov.in/delineated-boundary
170,"Agar Nagar, Prem Nagar-3, Nangloi",104,regular,1,1042,,https://dda.gov.in/sites/default/files/pmuday/1042_104.pdf,2020-06-05,,https://dda.gov.in/delineated-boundary
171,"Rajdhani Park P & I Block, Nangloi, New Delhi- 41",105,regular,1,1434,,https://dda.gov.in/sites/default/files/pmuday/1434_105.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
172,Rama Park Extn. ( C-Block) Uttam Nagar,106,regular,1,1506,,https://dda.gov.in/sites/default/files/pmuday/1506_106.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
173,"Raja Vihar Colony, Siraspur, Delhi-42",107,regular,1,22,,https://dda.gov.in/sites/default/files/pmuday/22_107.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
174,"Gopal Nagar, N-Block, M. D. Road, Najafgarh",108,regular,1,701,,https://dda.gov.in/sites/default/files/pmuday/701_108.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
175,"Tekhand Extn., Okhla Indl. Area Ph-I, New Delhi-20",109,regular,1,872,https://dda.gov.in/sites/default/files/pmuday/872_109.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
176,"Shiv Vihar Main Kanjhawala Road, Delhi-81",110,regular,1,876,https://dda.gov.in/sites/default/files/pmuday/876_110.pdf,,2019-12-11,"(1)561 Vardhman Enclave,Shiv Vihar,Karala, Delhi",https://dda.gov.in/delineated-boundary
177,"New Aruna Nagar Colony (Majnu ka tila), Delhi- 54",111,regular,1,23,,https://dda.gov.in/sites/default/files/pmuday/23_111.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
178,"Shashi Garden, E-Block, Shahdara, Delhi-91",112,regular,1,21,,https://dda.gov.in/sites/default/files/pmuday/21_112.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
179,"Chanden Vihar, West Sant Nagar, Burari, Delhi-84",113-A,regular,1,186,,https://dda.gov.in/sites/default/files/pmuday/186_113%20A.pdf,2020-04-23,"(1) REGD. NO. 113 B_Chanden Vihar, West Sant Nagar, Burari, Delhi-84",https://dda.gov.in/delineated-boundary
180,"Chanden Vihar, West Sant Nagar, Burari, Delhi-84",113-B,regular,1,1331,,https://dda.gov.in/sites/default/files/pmuday/1331_113-B.pdf,2020-06-15,,https://dda.gov.in/delineated-boundary
181,"Village Pusteni Kishan Garh, Vasant Kunj, New Delhi-10",115,regular,1,1488,https://dda.gov.in/sites/default/files/pmuday/1488_115.pdf,,2020-01-06,,https://dda.gov.in/delineated-boundary
182,"Vinoba Enclave, CRPF, Jharoda Kalan",116-A,regular,1,1403,,https://dda.gov.in/sites/default/files/pmuday/1403_116-A.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
183,"Vinoba Enclave, CRPF, Jharoda Kalan",116-B,regular,1,369,,https://dda.gov.in/sites/default/files/pmuday/369_116_B.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
184,"Chander Vihar, Palam Extn., Part-I, New Delhi- 75",117,regular,1,115,,https://dda.gov.in/sites/default/files/pmuday/115_878.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
185,"Karam Vihar Part-5, Kirari Extn., Nangloi, Delhi- 41",119,regular,1,1109,,https://dda.gov.in/sites/default/files/pmuday/1109_119.pdf,2020-06-08,"(1) REGD. NO.90_Kirari Extn., R-Block, Karan Vihar Part-6",https://dda.gov.in/delineated-boundary
186,Ankur Enclave (Karawal Nagar Extn. North) Delhi-94,120,regular,1,214,,https://dda.gov.in/sites/default/files/pmuday/MAP%20214_120.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
187,"Shiv Colony, Village Gurhi Ramdhala, Kanjhawala, Delhi-81",121,regular,1,1056,,https://dda.gov.in/sites/default/files/pmuday/1056_121.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
188,"Indraprastha Colony Part-I, Burari, Delhi-84",122,regular,1,153,,https://dda.gov.in/sites/default/files/pmuday/153_122.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
